"DSDATA","SOMEID","ORDER","RECOMMENDATIONOFFERID"
"","37765115","2","37764794"
"","37765115","3","37764770"
"","37765115","4","37764786"
"","37765115","5","37764805"
"","37765115","6","37764772"
"","37765115","7","37764771"
"","37765115","8","37764785"
"","37765115","9","37764774"
"","37765115","10","37764773"
"","37765115","11","37764784"
"","37765115","12","37764787"
"","37765115","13","37764804"
"","37765115","14","37764792"
"","37765115","15","37764769"
"","37765115","16","37764806"
"","37765115","17","37764803"
"","37765115","18","37764756"
"","37765115","19","37764758"
"","37765115","20","37764775"
"","37765115","21","37764797"
"","37765115","22","37764809"
"","37765115","23","37764789"
"","37765115","24","37764782"
"","37765115","25","37764768"
"","37765115","26","37764781"
"","37765115","27","37764766"
"","37765115","28","37764802"
"","37765115","29","37764780"
"","37765116","0","37765593"
"","37765116","1","37764796"
"","37765116","2","37764794"
"","37765116","3","37764770"
"","37765116","4","37764771"
"","37765116","5","37764785"
"","37765116","6","37764786"
"","37765116","7","37764805"
"","37765116","8","37764772"
"","37765116","9","37764774"
"","37765116","10","37764773"
"","37765116","11","37764784"
"","37765116","12","37764787"
"","37765116","13","37764804"
"","37765116","14","37764792"
"","37765116","15","37764769"
"","37765116","16","37764806"
"","37765116","17","37764803"
"","37765116","18","37764756"
"","37765116","19","37764758"
"","37765116","20","37764775"
"","37765116","21","37764797"
"","37765116","22","37764809"
"","37765116","23","37764789"
"","37765116","24","37764782"
"","37765116","25","37764768"
"","37765116","26","37764781"
"","37765116","27","37764766"
"","37765116","28","37764802"
"","37765116","29","37764780"
"","37765117","0","37765593"
"","37765117","1","37764796"
"","37765117","2","37764794"
"","37765117","3","37764786"
"","37765117","4","37764805"
"","37765117","5","37764772"
"","37765117","6","37764770"
"","37765117","7","37764771"
"","37765117","8","37764785"
"","37765117","9","37764774"
"","37765117","10","37764773"
"","37765117","11","37764784"
"","37765117","12","37764787"
"","37765117","13","37764804"
"","37765117","14","37764792"
"","37765117","15","37764769"
"","37765117","16","37764806"
"","37765117","17","37764803"
"","37765117","18","37764756"
"","37765117","19","37764758"
"","37765117","20","37764775"
"","37765117","21","37764797"
"","37765117","22","37764809"
"","37765117","23","37764789"
"","37765117","24","37764782"
"","37765117","25","37764768"
"","37765117","26","37764781"
"","37765117","27","37764766"
"","37765117","28","37764802"
"","37765117","29","37764780"
"","37765118","0","37765593"
"","37765118","1","37764796"
"","37765118","2","37764794"
"","37765118","3","37764770"
"","37765118","4","37764786"
"","37765118","5","37764805"
"","37765118","6","37764772"
"","37765118","7","37764771"
"","37765118","8","37764785"
"","37765118","9","37764774"
"","37765118","10","37764773"
"","37765118","11","37764784"
"","37765118","12","37764787"
"","37765118","13","37764804"
"","37765118","14","37764792"
"","37765118","15","37764769"
"","37765118","16","37764806"
"","37765118","17","37764803"
"","37765118","18","37764756"
"","37765118","19","37764758"
"","37765118","20","37764775"
"","37765118","21","37764797"
"","37765118","22","37764809"
"","37765118","23","37764789"
"","37765118","24","37764782"
"","37765118","25","37764768"
"","37765118","26","37764781"
"","37765118","27","37764766"
"","37765118","28","37764802"
"","37765118","29","37764780"
"","37765119","0","37765593"
"","37765119","1","37764796"
"","37765119","2","37764794"
"","37765119","3","37764805"
"","37765119","4","37764772"
"","37765119","5","37764786"
"","37765119","6","37764770"
"","37765119","7","37764774"
"","37765119","8","37764773"
"","37765119","9","37764771"
"","37765119","10","37764785"
"","37765119","11","37764784"
"","37765119","12","37764787"
"","37765119","13","37764804"
"","37765119","14","37764792"
"","37765119","15","37764769"
"","37765119","16","37764806"
"","37765119","17","37764803"
"","37765119","18","37764756"
"","37765119","19","37764758"
"","37765119","20","37764775"
"","37765119","21","37764797"
"","37765119","22","37764809"
"","37765119","23","37764789"
"","37765119","24","37764782"
"","37765119","25","37764768"
"","37765119","26","37764781"
"","37765119","27","37764766"
"","37765119","28","37764802"
"","37765119","29","37764780"
"","37765120","0","37765593"
"","37765120","1","37764794"
"","37765120","2","37764796"
"","37765120","3","37764805"
"","37765120","4","37764774"
"","37765120","5","37764772"
"","37765120","6","37764786"
"","37765120","7","37764773"
"","37765120","8","37764770"
"","37765120","9","37764784"
"","37765120","10","37764787"
"","37765120","11","37764771"
"","37765120","12","37764785"
"","37765120","13","37764804"
"","37765120","14","37764792"
"","37765120","15","37764769"
"","37765120","16","37764806"
"","37765120","17","37764803"
"","37765120","18","37764756"
"","37765120","19","37764758"
"","37765120","20","37764775"
"","37765120","21","37764797"
"","37765120","22","37764809"
"","37765120","23","37764789"
"","37765120","24","37764782"
"","37765120","25","37764768"
"","37765120","26","37764781"
"","37765120","27","37764766"
"","37765120","28","37764802"
"","37765120","29","37764780"
"","37765121","0","37765593"
"","37765121","1","37764796"
"","37765121","2","37764794"
"","37765121","3","37764805"
"","37765121","4","37764772"
"","37765121","5","37764786"
"","37765121","6","37764770"
"","37765121","7","37764774"
"","37765121","8","37764773"
"","37765121","9","37764771"
"","37765121","10","37764785"
"","37765121","11","37764784"
"","37765121","12","37764787"
"","37765121","13","37764804"
"","37765121","14","37764792"
"","37765121","15","37764769"
"","37765121","16","37764806"
"","37765121","17","37764803"
"","37765121","18","37764756"
"","37765121","19","37764758"
"","37765121","20","37764775"
"","37765121","21","37764797"
"","37765121","22","37764809"
"","37765121","23","37764789"
"","37765121","24","37764782"
"","37765121","25","37764768"
"","37765121","26","37764781"
"","37765121","27","37764766"
"","37765121","28","37764802"
"","37765121","29","37764780"
"","37765122","0","37765593"
"","37765122","1","37764794"
"","37765122","2","37764796"
"","37765122","3","37764805"
"","37765122","4","37764774"
"","37765122","5","37764773"
"","37765122","6","37764772"
"","37765122","7","37764786"
"","37765122","8","37764784"
"","37765122","9","37764770"
"","37765122","10","37764787"
"","37765122","11","37764771"
"","37765122","12","37764785"
"","37765122","13","37764804"
"","37765122","14","37764792"
"","37765122","15","37764769"
"","37765122","16","37764806"
"","37765122","17","37764803"
"","37765122","18","37764756"
"","37765122","19","37764758"
"","37765122","20","37764775"
"","37765122","21","37764797"
"","37765122","22","37764809"
"","37765122","23","37764789"
"","37765122","24","37764782"
"","37765122","25","37764768"
"","37765122","26","37764781"
"","37765122","27","37764766"
"","37765122","28","37764802"
"","37765122","29","37764780"
"","37765123","0","37765593"
"","37765123","1","37764794"
"","37765123","2","37764796"
"","37765123","3","37764805"
"","37765123","4","37764774"
"","37765123","5","37764773"
"","37765123","6","37764784"
"","37765123","7","37764772"
"","37765123","8","37764787"
"","37765123","9","37764786"
"","37765123","10","37764770"
"","37765123","11","37764771"
"","37765123","12","37764785"
"","37765123","13","37764804"
"","37765123","14","37764792"
"","37765123","15","37764769"
"","37765123","16","37764806"
"","37765123","17","37764803"
"","37765123","18","37764756"
"","37765123","19","37764758"
"","37765123","20","37764775"
"","37765123","21","37764797"
"","37765123","22","37764809"
"","37765123","23","37764789"
"","37765123","24","37764782"
"","37765123","25","37764768"
"","37765123","26","37764781"
"","37765123","27","37764766"
"","37765123","28","37764802"
"","37765123","29","37764780"
"","37765124","0","37765593"
"","37765124","1","37764794"
"","37765124","2","37764796"
"","37765124","3","37764805"
"","37765124","4","37764772"
"","37765124","5","37764774"
"","37765124","6","37764786"
"","37765124","7","37764773"
"","37765124","8","37764770"
"","37765124","9","37764784"
"","37765124","10","37764787"
"","37765124","11","37764771"
"","37765124","12","37764785"
"","37765124","13","37764804"
"","37765124","14","37764792"
"","37765124","15","37764769"
"","37765124","16","37764806"
"","37765124","17","37764803"
"","37765124","18","37764756"
"","37765124","19","37764758"
"","37765124","20","37764775"
"","37765124","21","37764797"
"","37765124","22","37764809"
"","37765124","23","37764789"
"","37765124","24","37764782"
"","37765124","25","37764768"
"","37765124","26","37764781"
"","37765124","27","37764766"
"","37765124","28","37764802"
"","37765124","29","37764780"
"","37765125","0","37765593"
"","37765125","1","37764796"
"","37765125","2","37764794"
"","37765125","3","37764785"
"","37765125","4","37764771"
"","37765125","5","37764770"
"","37765125","6","37764786"
"","37765125","7","37764805"
"","37765125","8","37764772"
"","37765125","9","37764774"
"","37765125","10","37764773"
"","37765125","11","37764784"
"","37765125","12","37764787"
"","37765125","13","37764804"
"","37765125","14","37764792"
"","37765125","15","37764769"
"","37765125","16","37764806"
"","37765125","17","37764803"
"","37765125","18","37764756"
"","37765125","19","37764758"
"","37765125","20","37764775"
"","37765125","21","37764797"
"","37765125","22","37764809"
"","37765125","23","37764789"
"","37765125","24","37764782"
"","37765125","25","37764768"
"","37765125","26","37764781"
"","37765125","27","37764766"
"","37765125","28","37764802"
"","37765125","29","37764780"
"","37765126","0","37765593"
"","37765126","1","37764796"
"","37765126","2","37764794"
"","37765126","3","37764785"
"","37765126","4","37764771"
"","37765126","5","37764770"
"","37765126","6","37764786"
"","37765126","7","37764805"
"","37765126","8","37764772"
"","37765126","9","37764774"
"","37765126","10","37764773"
"","37765126","11","37764784"
"","37765126","12","37764787"
"","37765126","13","37764804"
"","37765126","14","37764792"
"","37765126","15","37764769"
"","37765126","16","37764806"
"","37765126","17","37764803"
"","37765126","18","37764756"
"","37765126","19","37764758"
"","37765126","20","37764775"
"","37765126","21","37764797"
"","37765126","22","37764809"
"","37765126","23","37764789"
"","37765126","24","37764782"
"","37765126","25","37764768"
"","37765126","26","37764781"
"","37765126","27","37764766"
"","37765126","28","37764802"
"","37765126","29","37764780"
"","37765127","0","37765593"
"","37765127","1","37764796"
"","37765127","2","37764794"
"","37765127","3","37764785"
"","37765127","4","37764771"
"","37765127","5","37764770"
"","37765127","6","37764786"
"","37765127","7","37764805"
"","37765127","8","37764772"
"","37765127","9","37764774"
"","37765127","10","37764773"
"","37765127","11","37764784"
"","37765127","12","37764787"
"","37765127","13","37764804"
"","37765127","14","37764792"
"","37765127","15","37764769"
"","37765127","16","37764806"
"","37765127","17","37764803"
"","37765127","18","37764756"
"","37765127","19","37764758"
"","37765127","20","37764775"
"","37765127","21","37764797"
"","37765127","22","37764809"
"","37765127","23","37764789"
"","37765127","24","37764782"
"","37765127","25","37764768"
"","37765127","26","37764781"
"","37765127","27","37764766"
"","37765127","28","37764802"
"","37765127","29","37764780"
"","37765128","0","37765593"
"","37765128","1","37764796"
"","37765128","2","37764794"
"","37765128","3","37764785"
"","37765128","4","37764771"
"","37765128","5","37764770"
"","37765128","6","37764786"
"","37765128","7","37764805"
"","37765128","8","37764772"
"","37765128","9","37764774"
"","37765128","10","37764773"
"","37765128","11","37764784"
"","37765128","12","37764787"
"","37765128","13","37764804"
"","37765128","14","37764792"
"","37765128","15","37764769"
"","37765128","16","37764806"
"","37765128","17","37764803"
"","37765128","18","37764756"
"","37765128","19","37764758"
"","37765128","20","37764775"
"","37765128","21","37764797"
"","37765128","22","37764809"
"","37765128","23","37764789"
"","37765128","24","37764782"
"","37765128","25","37764768"
"","37765128","26","37764781"
"","37765128","27","37764766"
"","37765128","28","37764802"
"","37765128","29","37764780"
"","37765129","0","37765593"
"","37765129","1","37764796"
"","37765129","2","37764794"
"","37765129","3","37764785"
"","37765129","4","37764771"
"","37765129","5","37764770"
"","37765129","6","37764786"
"","37765129","7","37764805"
"","37765129","8","37764772"
"","37765129","9","37764774"
"","37765129","10","37764773"
"","37765129","11","37764784"
"","37765129","12","37764787"
"","37765129","13","37764804"
"","37765129","14","37764792"
"","37765129","15","37764769"
"","37765129","16","37764806"
"","37765129","17","37764803"
"","37765129","18","37764756"
"","37765129","19","37764758"
"","37765129","20","37764775"
"","37765129","21","37764797"
"","37765129","22","37764809"
"","37765129","23","37764789"
"","37765129","24","37764782"
